ID,group_ID,instrument_time,corrected_time,longitude,latitude,type
9735,447630,2020-11-11 00:43:48.712000,2020-11-11 00:43:48.474119,-71.835,9.839,Lightning
9596,447630,2020-11-11 00:43:48.712000,2020-11-11 00:43:48.474119,-71.835,9.839,Lightning
9595,447629,2020-11-11 00:43:47.127998,2020-11-11 00:43:46.890112,-71.894,9.759,Lightning
9734,447629,2020-11-11 00:43:47.127998,2020-11-11 00:43:46.890112,-71.894,9.759,Lightning
9733,447629,2020-11-11 00:43:46.460797,2020-11-11 00:43:46.222908,-71.919,9.726,Lightning
9594,447629,2020-11-11 00:43:46.460797,2020-11-11 00:43:46.222908,-71.919,9.726,Lightning
9593,447628,2020-11-11 00:43:45.627197,2020-11-11 00:43:45.389304,-71.95,9.684,Lightning
9732,447628,2020-11-11 00:43:45.627197,2020-11-11 00:43:45.389304,-71.95,9.684,Lightning
9592,447627,2020-11-11 00:43:44.878399,2020-11-11 00:43:44.640506,-71.977,9.646,Lightning
9591,447626,2020-11-11 00:43:44.127998,2020-11-11 00:43:43.890102,-72.005,9.608,Lightning
9731,447626,2020-11-11 00:43:44.127998,2020-11-11 00:43:43.890102,-72.005,9.608,Lightning
9730,447626,2020-11-11 00:43:43.627197,2020-11-11 00:43:43.389298,-72.024,9.583,Lightning
9590,447626,2020-11-11 00:43:43.627197,2020-11-11 00:43:43.389298,-72.024,9.583,Lightning
9589,447625,2020-11-11 00:43:42.211198,2020-11-11 00:43:41.973295,-72.076,9.512,Lightning
9588,447625,2020-11-11 00:43:41.543997,2020-11-11 00:43:41.306094,-72.101,9.478,Lightning
9729,447625,2020-11-11 00:43:41.543997,2020-11-11 00:43:41.306094,-72.101,9.478,Lightning
9587,447624,2020-11-11 00:43:40.377598,2020-11-11 00:43:40.139690,-72.144,9.419,Lightning
9728,447624,2020-11-11 00:43:40.377598,2020-11-11 00:43:40.139690,-72.144,9.419,Lightning
9727,447624,2020-11-11 00:43:39.712000,2020-11-11 00:43:39.474092,-72.169,9.386,Lightning
9586,447624,2020-11-11 00:43:39.712000,2020-11-11 00:43:39.474092,-72.169,9.386,Lightning
9585,447624,2020-11-11 00:43:39.044799,2020-11-11 00:43:38.806885,-72.193,9.352,Lightning
9716,447624,2020-11-11 00:43:39.044799,2020-11-11 00:43:38.806885,-72.193,9.352,Lightning
9584,447623,2020-11-11 00:43:38.878399,2020-11-11 00:43:38.640485,-72.2,9.344,UV
9583,447623,2020-11-11 00:43:38.211198,2020-11-11 00:43:37.973282,-72.224,9.31,UV
9582,447623,2020-11-11 00:43:37.541997,2020-11-11 00:43:37.304077,-72.249,9.277,Lightning
9715,447623,2020-11-11 00:43:37.541997,2020-11-11 00:43:37.304077,-72.249,9.277,Lightning
9581,447623,2020-11-11 00:43:36.876399,2020-11-11 00:43:36.638479,-72.274,9.243,Lightning
9714,447623,2020-11-11 00:43:36.876399,2020-11-11 00:43:36.638479,-72.274,9.243,Lightning
9713,447623,2020-11-11 00:43:36.209198,2020-11-11 00:43:35.971275,-72.298,9.21,Lightning
9580,447623,2020-11-11 00:43:36.209198,2020-11-11 00:43:35.971275,-72.298,9.21,Lightning
9579,447622,2020-11-11 00:43:35.292398,2020-11-11 00:43:35.054473,-72.332,9.163,Lightning
9578,447621,2020-11-11 00:43:33.959599,2020-11-11 00:43:33.721674,-72.381,9.096,Lightning
9712,447621,2020-11-11 00:43:33.959599,2020-11-11 00:43:33.721674,-72.381,9.096,Lightning
9577,447620,2020-11-11 00:43:32.541997,2020-11-11 00:43:32.304066,-72.434,9.025,Lightning
9711,447620,2020-11-11 00:43:32.541997,2020-11-11 00:43:32.304066,-72.434,9.025,Lightning
9576,447619,2020-11-11 00:43:31.710000,2020-11-11 00:43:31.472069,-72.464,8.983,Lightning
9575,447618,2020-11-11 00:43:30.625197,2020-11-11 00:43:30.387255,-72.504,8.928,Lightning
9710,447618,2020-11-11 00:43:30.625197,2020-11-11 00:43:30.387255,-72.504,8.928,Lightning
9709,447617,2020-11-11 00:43:28.710000,2020-11-11 00:43:28.472055,-72.575,8.832,Lightning
9574,447617,2020-11-11 00:43:28.710000,2020-11-11 00:43:28.472055,-72.575,8.832,Lightning
9573,447616,2020-11-11 00:43:27.625197,2020-11-11 00:43:27.387247,-72.615,8.777,Lightning
9708,447616,2020-11-11 00:43:27.625197,2020-11-11 00:43:27.387247,-72.615,8.777,Lightning
9572,447616,2020-11-11 00:43:27.375598,2020-11-11 00:43:27.137648,-72.624,8.765,Lightning
9571,447615,2020-11-11 00:43:26.458797,2020-11-11 00:43:26.220844,-72.658,8.719,Lightning
9707,447615,2020-11-11 00:43:26.458797,2020-11-11 00:43:26.220844,-72.658,8.719,Lightning
9570,447614,2020-11-11 00:43:25.292398,2020-11-11 00:43:25.054442,-72.701,8.66,Lightning
9706,447614,2020-11-11 00:43:25.292398,2020-11-11 00:43:25.054442,-72.701,8.66,Lightning
9569,447613,2020-11-11 00:43:24.209198,2020-11-11 00:43:23.971238,-72.741,8.605,Lightning
9705,447613,2020-11-11 00:43:24.209198,2020-11-11 00:43:23.971238,-72.741,8.605,Lightning
9568,447613,2020-11-11 00:43:23.541997,2020-11-11 00:43:23.304032,-72.765,8.572,Lightning
9704,447613,2020-11-11 00:43:23.541997,2020-11-11 00:43:23.304032,-72.765,8.572,Lightning
9567,447613,2020-11-11 00:43:23.292398,2020-11-11 00:43:23.054433,-72.774,8.559,Lightning
9703,447613,2020-11-11 00:43:23.292398,2020-11-11 00:43:23.054433,-72.774,8.559,Lightning
9566,447612,2020-11-11 00:43:22.959599,2020-11-11 00:43:22.721634,-72.787,8.542,Lightning
9565,447611,2020-11-11 00:43:21.876399,2020-11-11 00:43:21.638432,-72.827,8.488,Lightning
9702,447611,2020-11-11 00:43:21.209198,2020-11-11 00:43:20.971228,-72.851,8.454,Lightning
9564,447611,2020-11-11 00:43:21.209198,2020-11-11 00:43:20.971228,-72.851,8.454,Lightning
9563,447610,2020-11-11 00:43:20.458797,2020-11-11 00:43:20.220822,-72.879,8.416,Lightning
9701,447610,2020-11-11 00:43:20.458797,2020-11-11 00:43:20.220822,-72.879,8.416,Lightning
9700,447610,2020-11-11 00:43:20.209198,2020-11-11 00:43:19.971223,-72.888,8.404,Lightning
9562,447610,2020-11-11 00:43:20.209198,2020-11-11 00:43:19.971223,-72.888,8.404,Lightning
9561,447609,2020-11-11 00:43:19.710000,2020-11-11 00:43:19.472025,-72.906,8.378,Lightning
9699,447609,2020-11-11 00:43:19.710000,2020-11-11 00:43:19.472025,-72.906,8.378,Lightning
9698,447608,2020-11-11 00:43:17.626197,2020-11-11 00:43:17.388216,-72.983,8.273,Lightning
9560,447608,2020-11-11 00:43:17.626197,2020-11-11 00:43:17.388216,-72.983,8.273,Lightning
9559,447608,2020-11-11 00:43:16.960599,2020-11-11 00:43:16.722618,-73.007,8.24,UV
9558,447608,2020-11-11 00:43:16.711000,2020-11-11 00:43:16.473019,-73.016,8.227,Lightning
9697,447608,2020-11-11 00:43:16.711000,2020-11-11 00:43:16.473019,-73.016,8.227,Lightning
9557,447607,2020-11-11 00:43:14.542997,2020-11-11 00:43:14.305006,-73.096,8.118,Lightning
9696,447607,2020-11-11 00:43:14.542997,2020-11-11 00:43:14.305006,-73.096,8.118,Lightning
9695,447607,2020-11-11 00:43:13.877399,2020-11-11 00:43:13.639408,-73.12,8.084,Lightning
9556,447607,2020-11-11 00:43:13.877399,2020-11-11 00:43:13.639408,-73.12,8.084,Lightning
9555,447606,2020-11-11 00:43:13.126998,2020-11-11 00:43:12.889000,-73.148,8.046,Lightning
9694,447606,2020-11-11 00:43:13.126998,2020-11-11 00:43:12.889000,-73.148,8.046,Lightning
9693,447605,2020-11-11 00:43:12.126998,2020-11-11 00:43:11.888997,-73.185,7.996,Lightning
9554,447605,2020-11-11 00:43:12.126998,2020-11-11 00:43:11.888997,-73.185,7.996,Lightning
9553,447604,2020-11-11 00:43:10.711000,2020-11-11 00:43:10.472997,-73.237,7.925,Lightning
9692,447604,2020-11-11 00:43:10.711000,2020-11-11 00:43:10.472997,-73.237,7.925,Lightning
9552,447604,2020-11-11 00:43:10.043799,2020-11-11 00:43:09.805793,-73.261,7.891,Lightning
9691,447604,2020-11-11 00:43:10.043799,2020-11-11 00:43:09.805793,-73.261,7.891,Lightning
9690,447603,2020-11-11 00:43:08.126998,2020-11-11 00:43:07.888985,-73.331,7.794,Lightning
9551,447603,2020-11-11 00:43:08.126998,2020-11-11 00:43:07.888985,-73.331,7.794,Lightning
9550,447602,2020-11-11 00:43:06.626197,2020-11-11 00:43:06.388177,-73.386,7.718,Lightning
9549,447602,2020-11-11 00:43:05.960599,2020-11-11 00:43:05.722579,-73.411,7.685,Lightning
9689,447602,2020-11-11 00:43:05.960599,2020-11-11 00:43:05.722579,-73.411,7.685,Lightning
9548,447601,2020-11-11 00:43:05.626197,2020-11-11 00:43:05.388173,-73.423,7.668,UV
9547,447601,2020-11-11 00:43:04.960599,2020-11-11 00:43:04.722575,-73.447,7.634,UV
9546,447600,2020-11-11 00:43:03.626197,2020-11-11 00:43:03.388170,-73.496,7.567,Lightning
9688,447600,2020-11-11 00:43:03.626197,2020-11-11 00:43:03.388170,-73.496,7.567,Lightning
9545,447600,2020-11-11 00:43:03.043799,2020-11-11 00:43:02.805772,-73.517,7.538,Lightning
9544,447599,2020-11-11 00:43:02.126998,2020-11-11 00:43:01.888967,-73.551,7.491,Lightning
9687,447599,2020-11-11 00:43:02.126998,2020-11-11 00:43:01.888967,-73.551,7.491,Lightning
9686,447599,2020-11-11 00:43:01.459797,2020-11-11 00:43:01.221762,-73.575,7.458,Lightning
9543,447599,2020-11-11 00:43:01.459797,2020-11-11 00:43:01.221762,-73.575,7.458,Lightning
9542,447598,2020-11-11 00:43:00.960599,2020-11-11 00:43:00.722564,-73.594,7.432,Lightning
9685,447598,2020-11-11 00:43:00.960599,2020-11-11 00:43:00.722564,-73.594,7.432,Lightning
9684,447598,2020-11-11 00:43:00.293398,2020-11-11 00:43:00.055359,-73.618,7.399,Lightning
9541,447598,2020-11-11 00:43:00.293398,2020-11-11 00:43:00.055359,-73.618,7.399,Lightning
9540,447598,2020-11-11 00:42:59.626197,2020-11-11 00:42:59.388154,-73.642,7.365,Lightning
9683,447598,2020-11-11 00:42:59.626197,2020-11-11 00:42:59.388154,-73.642,7.365,Lightning
9682,447597,2020-11-11 00:42:58.711000,2020-11-11 00:42:58.472957,-73.676,7.319,Lightning
9539,447597,2020-11-11 00:42:58.711000,2020-11-11 00:42:58.472957,-73.676,7.319,Lightning
9538,447596,2020-11-11 00:42:58.043799,2020-11-11 00:42:57.805757,-73.7,7.285,UV
9537,447596,2020-11-11 00:42:57.376598,2020-11-11 00:42:57.138555,-73.725,7.251,UV
9536,447596,2020-11-11 00:42:56.711000,2020-11-11 00:42:56.472957,-73.749,7.218,Lightning
9681,447596,2020-11-11 00:42:56.711000,2020-11-11 00:42:56.472957,-73.749,7.218,Lightning
9535,447596,2020-11-11 00:42:56.459797,2020-11-11 00:42:56.221748,-73.758,7.205,Lightning
9534,447596,2020-11-11 00:42:56.210198,2020-11-11 00:42:55.972149,-73.767,7.192,Lightning
9680,447596,2020-11-11 00:42:56.210198,2020-11-11 00:42:55.972149,-73.767,7.192,Lightning
9679,447595,2020-11-11 00:42:55.210198,2020-11-11 00:42:54.972142,-73.804,7.142,Lightning
9533,447595,2020-11-11 00:42:55.210198,2020-11-11 00:42:54.972142,-73.804,7.142,Lightning
9532,447595,2020-11-11 00:42:54.542997,2020-11-11 00:42:54.304938,-73.828,7.108,Lightning
9678,447595,2020-11-11 00:42:54.542997,2020-11-11 00:42:54.304938,-73.828,7.108,Lightning
9677,447594,2020-11-11 00:42:53.711000,2020-11-11 00:42:53.472941,-73.859,7.066,Lightning
9531,447594,2020-11-11 00:42:53.711000,2020-11-11 00:42:53.472941,-73.859,7.066,Lightning
9676,447593,2020-11-11 00:42:53.211198,2020-11-11 00:42:52.973136,-73.877,7.041,Lightning
9530,447593,2020-11-11 00:42:53.211198,2020-11-11 00:42:52.973136,-73.877,7.041,Lightning
9529,447592,2020-11-11 00:42:50.044799,2020-11-11 00:42:49.806727,-73.992,6.881,Lightning
9675,447592,2020-11-11 00:42:49.712000,2020-11-11 00:42:49.473928,-74.004,6.864,Lightning
9528,447592,2020-11-11 00:42:49.712000,2020-11-11 00:42:49.473928,-74.004,6.864,Lightning
9674,447591,2020-11-11 00:42:48.795200,2020-11-11 00:42:48.557123,-74.038,6.818,Lightning
9527,447591,2020-11-11 00:42:48.795200,2020-11-11 00:42:48.557123,-74.038,6.818,Lightning
9673,447590,2020-11-11 00:42:42.878399,2020-11-11 00:42:42.640307,-74.253,6.519,Lightning
9526,447590,2020-11-11 00:42:42.878399,2020-11-11 00:42:42.640307,-74.253,6.519,Lightning
9525,447589,2020-11-11 00:42:40.127998,2020-11-11 00:42:39.889894,-74.354,6.38,Lightning
9524,447588,2020-11-11 00:42:34.876399,2020-11-11 00:42:34.638280,-74.545,6.114,Lightning
9523,447588,2020-11-11 00:42:34.209198,2020-11-11 00:42:33.971077,-74.569,6.08,Lightning
9672,447588,2020-11-11 00:42:34.209198,2020-11-11 00:42:33.971077,-74.569,6.08,Lightning
9671,447587,2020-11-11 00:42:23.876399,2020-11-11 00:42:23.638242,-74.944,5.558,Lightning
9522,447587,2020-11-11 00:42:23.876399,2020-11-11 00:42:23.638242,-74.944,5.558,Lightning
9670,447586,2020-11-11 00:42:22.042799,2020-11-11 00:42:21.804637,-75.01,5.465,Lightning
9521,447586,2020-11-11 00:42:22.042799,2020-11-11 00:42:21.804637,-75.01,5.465,Lightning
9520,447586,2020-11-11 00:42:21.375598,2020-11-11 00:42:21.137433,-75.035,5.431,Lightning
9669,447586,2020-11-11 00:42:21.375598,2020-11-11 00:42:21.137433,-75.035,5.431,Lightning
9519,447585,2020-11-11 00:42:10.877399,2020-11-11 00:42:10.639203,-75.415,4.9,Lightning
9668,447585,2020-11-11 00:42:10.877399,2020-11-11 00:42:10.639203,-75.415,4.9,Lightning
9667,447584,2020-11-11 00:42:08.210198,2020-11-11 00:42:07.971989,-75.511,4.765,Lightning
9518,447584,2020-11-11 00:42:08.210198,2020-11-11 00:42:07.971989,-75.511,4.765,Lightning
9517,447583,2020-11-11 00:41:50.460797,2020-11-11 00:41:50.222531,-76.152,3.865,Lightning
9666,447583,2020-11-11 00:41:50.460797,2020-11-11 00:41:50.222531,-76.152,3.865,Lightning
9516,447582,2020-11-11 00:41:48.712000,2020-11-11 00:41:48.473731,-76.215,3.777,Lightning
9665,447582,2020-11-11 00:41:48.712000,2020-11-11 00:41:48.473731,-76.215,3.777,Lightning
9515,447582,2020-11-11 00:41:48.460797,2020-11-11 00:41:48.222525,-76.224,3.764,Lightning
9514,447581,2020-11-11 00:41:36.375598,2020-11-11 00:41:36.137281,-76.66,3.151,Lightning
9664,447581,2020-11-11 00:41:36.375598,2020-11-11 00:41:36.137281,-76.66,3.151,Lightning
9513,447580,2020-11-11 00:41:22.458797,2020-11-11 00:41:22.220435,-77.161,2.445,Lightning
9663,447580,2020-11-11 00:41:22.458797,2020-11-11 00:41:22.220435,-77.161,2.445,Lightning
9662,447579,2020-11-11 00:41:22.042799,2020-11-11 00:41:21.804437,-77.175,2.424,Lightning
9512,447579,2020-11-11 00:41:22.042799,2020-11-11 00:41:21.804437,-77.175,2.424,Lightning
9511,447578,2020-11-11 00:41:20.541997,2020-11-11 00:41:20.303630,-77.229,2.348,Lightning
9661,447578,2020-11-11 00:41:20.541997,2020-11-11 00:41:20.303630,-77.229,2.348,Lightning
9660,447577,2020-11-11 00:41:16.459797,2020-11-11 00:41:16.221418,-77.376,2.141,Lightning
9510,447577,2020-11-11 00:41:16.459797,2020-11-11 00:41:16.221418,-77.376,2.141,Lightning
9509,447576,2020-11-11 00:41:01.711000,2020-11-11 00:41:01.472573,-77.906,1.393,Lightning
9659,447576,2020-11-11 00:41:01.711000,2020-11-11 00:41:01.472573,-77.906,1.393,Lightning
9508,447575,2020-11-11 00:40:57.626197,2020-11-11 00:40:57.387760,-78.053,1.185,Lightning
9116,447182,2020-11-10 01:30:28.808997,2020-11-10 01:30:28.884088,-78.165,9.347,Lightning
9111,447182,2020-11-10 01:30:28.808997,2020-11-10 01:30:28.884088,-78.165,9.347,Lightning
8240,446456,2020-11-09 00:41:52.143797,2020-11-09 00:41:52.231107,-66.12,1.558,UV
8239,446455,2020-11-09 00:41:43.395000,2020-11-09 00:41:43.482284,-66.434,1.114,Lightning
8238,446454,2020-11-09 00:41:20.892198,2020-11-09 00:41:20.979405,-67.242,-0.028,Lightning
8463,446454,2020-11-09 00:41:20.892198,2020-11-09 00:41:20.979405,-67.242,-0.028,Lightning
8462,446453,2020-11-09 00:41:19.477200,2020-11-09 00:41:19.564407,-67.293,-0.1,Lightning
8237,446453,2020-11-09 00:41:19.477200,2020-11-09 00:41:19.564407,-67.293,-0.1,Lightning
8236,446452,2020-11-09 00:41:19.059598,2020-11-09 00:41:19.146806,-67.308,-0.121,Lightning
8461,446452,2020-11-09 00:41:19.059598,2020-11-09 00:41:19.146806,-67.308,-0.121,Lightning
8460,446452,2020-11-09 00:41:18.893198,2020-11-09 00:41:18.980406,-67.314,-0.13,Lightning
8235,446452,2020-11-09 00:41:18.893198,2020-11-09 00:41:18.980406,-67.314,-0.13,Lightning
8234,446452,2020-11-09 00:41:18.225997,2020-11-09 00:41:18.313199,-67.338,-0.164,Lightning
8459,446452,2020-11-09 00:41:18.225997,2020-11-09 00:41:18.313199,-67.338,-0.164,Lightning
8458,446451,2020-11-09 00:41:14.394000,2020-11-09 00:41:14.481191,-67.475,-0.358,Lightning
8233,446451,2020-11-09 00:41:14.394000,2020-11-09 00:41:14.481191,-67.475,-0.358,Lightning
8232,446450,2020-11-09 00:41:05.142797,2020-11-09 00:41:05.229963,-67.807,-0.827,Lightning
8457,446450,2020-11-09 00:41:05.142797,2020-11-09 00:41:05.229963,-67.807,-0.827,Lightning
8456,446449,2020-11-09 00:41:04.560399,2020-11-09 00:41:04.647565,-67.828,-0.857,Lightning
8231,446449,2020-11-09 00:41:04.560399,2020-11-09 00:41:04.647565,-67.828,-0.857,Lightning
8455,446448,2020-11-09 00:41:02.477200,2020-11-09 00:41:02.564354,-67.903,-0.963,Lightning
8230,446448,2020-11-09 00:41:02.477200,2020-11-09 00:41:02.564354,-67.903,-0.963,Lightning
8229,446447,2020-11-09 00:40:59.059598,2020-11-09 00:40:59.146741,-68.025,-1.136,UV
8228,446447,2020-11-09 00:40:58.394000,2020-11-09 00:40:58.481143,-68.049,-1.17,UV
8454,446446,2020-11-09 00:40:55.560399,2020-11-09 00:40:55.647529,-68.151,-1.314,Lightning
8227,446446,2020-11-09 00:40:55.560399,2020-11-09 00:40:55.647529,-68.151,-1.314,Lightning
8226,446445,2020-11-09 00:40:49.810998,2020-11-09 00:40:49.898109,-68.357,-1.605,Lightning
8453,446445,2020-11-09 00:40:49.810998,2020-11-09 00:40:49.898109,-68.357,-1.605,Lightning
8452,446444,2020-11-09 00:40:36.894198,2020-11-09 00:40:36.981267,-68.821,-2.261,Lightning
8225,446444,2020-11-09 00:40:36.894198,2020-11-09 00:40:36.981267,-68.821,-2.261,Lightning
8224,446443,2020-11-09 00:40:31.478200,2020-11-09 00:40:31.565263,-69.016,-2.535,Lightning
8451,446443,2020-11-09 00:40:31.478200,2020-11-09 00:40:31.565263,-69.016,-2.535,Lightning
8223,446443,2020-11-09 00:40:30.810998,2020-11-09 00:40:30.898050,-69.04,-2.569,UV
8222,446442,2020-11-09 00:40:29.808998,2020-11-09 00:40:29.896049,-69.076,-2.62,Lightning
8450,446442,2020-11-09 00:40:29.808998,2020-11-09 00:40:29.896049,-69.076,-2.62,Lightning
8221,446441,2020-11-09 00:40:29.308197,2020-11-09 00:40:29.395241,-69.094,-2.645,Lightning
8449,446441,2020-11-09 00:40:29.308197,2020-11-09 00:40:29.395241,-69.094,-2.645,Lightning
8220,446440,2020-11-09 00:40:28.975398,2020-11-09 00:40:29.062442,-69.106,-2.662,Lightning
8448,446440,2020-11-09 00:40:28.975398,2020-11-09 00:40:29.062442,-69.106,-2.662,Lightning
8219,446440,2020-11-09 00:40:28.308197,2020-11-09 00:40:28.395238,-69.13,-2.696,UV
8218,446439,2020-11-09 00:40:26.975398,2020-11-09 00:40:27.062439,-69.178,-2.764,Lightning
8447,446439,2020-11-09 00:40:26.975398,2020-11-09 00:40:27.062439,-69.178,-2.764,Lightning
8446,446438,2020-11-09 00:40:26.642599,2020-11-09 00:40:26.729640,-69.19,-2.781,Lightning
8217,446438,2020-11-09 00:40:26.642599,2020-11-09 00:40:26.729640,-69.19,-2.781,Lightning
8216,446438,2020-11-09 00:40:26.393000,2020-11-09 00:40:26.480041,-69.199,-2.793,Lightning
8445,446438,2020-11-09 00:40:26.393000,2020-11-09 00:40:26.480041,-69.199,-2.793,Lightning
8444,446437,2020-11-09 00:40:25.725799,2020-11-09 00:40:25.812842,-69.223,-2.827,Lightning
8215,446437,2020-11-09 00:40:25.725799,2020-11-09 00:40:25.812842,-69.223,-2.827,Lightning
8214,446437,2020-11-09 00:40:25.058598,2020-11-09 00:40:25.145628,-69.247,-2.861,Lightning
8443,446437,2020-11-09 00:40:25.058598,2020-11-09 00:40:25.145628,-69.247,-2.861,Lightning
8442,446436,2020-11-09 00:40:24.725799,2020-11-09 00:40:24.812829,-69.259,-2.878,Lightning
8213,446436,2020-11-09 00:40:24.725799,2020-11-09 00:40:24.812829,-69.259,-2.878,Lightning
8212,446435,2020-11-09 00:40:23.808998,2020-11-09 00:40:23.896028,-69.292,-2.924,Lightning
8211,446435,2020-11-09 00:40:23.141797,2020-11-09 00:40:23.228826,-69.316,-2.958,Lightning
8441,446435,2020-11-09 00:40:23.141797,2020-11-09 00:40:23.228826,-69.316,-2.958,Lightning
8440,446434,2020-11-09 00:40:20.892198,2020-11-09 00:40:20.979216,-69.397,-3.072,Lightning
8210,446434,2020-11-09 00:40:20.892198,2020-11-09 00:40:20.979216,-69.397,-3.072,Lightning
8209,446434,2020-11-09 00:40:20.225997,2020-11-09 00:40:20.313015,-69.421,-3.106,Lightning
8439,446434,2020-11-09 00:40:20.225997,2020-11-09 00:40:20.313015,-69.421,-3.106,Lightning
8208,446433,2020-11-09 00:40:19.142797,2020-11-09 00:40:19.229811,-69.46,-3.161,Lightning
8438,446433,2020-11-09 00:40:19.142797,2020-11-09 00:40:19.229811,-69.46,-3.161,Lightning
8437,446433,2020-11-09 00:40:18.893198,2020-11-09 00:40:18.980212,-69.469,-3.174,Lightning
8207,446433,2020-11-09 00:40:18.893198,2020-11-09 00:40:18.980212,-69.469,-3.174,Lightning
8436,446432,2020-11-09 00:40:16.726799,2020-11-09 00:40:16.813804,-69.547,-3.283,Lightning
8206,446432,2020-11-09 00:40:16.726799,2020-11-09 00:40:16.813804,-69.547,-3.283,Lightning
8205,446431,2020-11-09 00:40:15.976398,2020-11-09 00:40:16.063404,-69.574,-3.321,Lightning
8435,446431,2020-11-09 00:40:15.976398,2020-11-09 00:40:16.063404,-69.574,-3.321,Lightning
8204,446430,2020-11-09 00:40:15.394000,2020-11-09 00:40:15.481006,-69.595,-3.351,Lightning
8434,446430,2020-11-09 00:40:15.394000,2020-11-09 00:40:15.481006,-69.595,-3.351,Lightning
8433,446430,2020-11-09 00:40:14.726799,2020-11-09 00:40:14.813797,-69.619,-3.385,Lightning
8203,446430,2020-11-09 00:40:14.726799,2020-11-09 00:40:14.813797,-69.619,-3.385,Lightning
8202,446429,2020-11-09 00:40:12.142797,2020-11-09 00:40:12.229789,-69.712,-3.516,Lightning
8432,446429,2020-11-09 00:40:12.142797,2020-11-09 00:40:12.229789,-69.712,-3.516,Lightning
8431,446428,2020-11-09 00:40:11.059598,2020-11-09 00:40:11.146586,-69.751,-3.571,Lightning
8201,446428,2020-11-09 00:40:11.059598,2020-11-09 00:40:11.146586,-69.751,-3.571,Lightning
8200,446428,2020-11-09 00:40:10.394000,2020-11-09 00:40:10.480988,-69.775,-3.604,Lightning
8430,446428,2020-11-09 00:40:10.394000,2020-11-09 00:40:10.480988,-69.775,-3.604,Lightning
8429,446427,2020-11-09 00:40:09.394000,2020-11-09 00:40:09.480987,-69.811,-3.655,Lightning
8199,446427,2020-11-09 00:40:09.394000,2020-11-09 00:40:09.480987,-69.811,-3.655,Lightning
8428,446426,2020-11-09 00:40:07.976398,2020-11-09 00:40:08.063376,-69.862,-3.727,Lightning
8198,446426,2020-11-09 00:40:07.976398,2020-11-09 00:40:08.063376,-69.862,-3.727,Lightning
8197,446425,2020-11-09 00:40:07.225997,2020-11-09 00:40:07.312971,-69.889,-3.765,Lightning
8427,446425,2020-11-09 00:40:07.225997,2020-11-09 00:40:07.312971,-69.889,-3.765,Lightning
8426,446425,2020-11-09 00:40:06.560399,2020-11-09 00:40:06.647373,-69.913,-3.799,Lightning
8196,446425,2020-11-09 00:40:06.560399,2020-11-09 00:40:06.647373,-69.913,-3.799,Lightning
8195,446425,2020-11-09 00:40:05.893198,2020-11-09 00:40:05.980167,-69.937,-3.832,Lightning
8425,446425,2020-11-09 00:40:05.893198,2020-11-09 00:40:05.980167,-69.937,-3.832,Lightning
8194,446425,2020-11-09 00:40:05.225997,2020-11-09 00:40:05.312965,-69.961,-3.866,Lightning
8424,446425,2020-11-09 00:40:05.225997,2020-11-09 00:40:05.312965,-69.961,-3.866,Lightning
8423,446424,2020-11-09 00:40:04.560399,2020-11-09 00:40:04.647367,-69.985,-3.9,Lightning
8193,446424,2020-11-09 00:40:04.560399,2020-11-09 00:40:04.647367,-69.985,-3.9,Lightning
8192,446423,2020-11-09 00:40:03.726799,2020-11-09 00:40:03.813763,-70.015,-3.942,Lightning
8191,446423,2020-11-09 00:40:03.059598,2020-11-09 00:40:03.146558,-70.039,-3.976,Lightning
8422,446423,2020-11-09 00:40:03.059598,2020-11-09 00:40:03.146558,-70.039,-3.976,Lightning
8421,446422,2020-11-09 00:40:02.560399,2020-11-09 00:40:02.647359,-70.057,-4.001,Lightning
8190,446422,2020-11-09 00:40:02.560399,2020-11-09 00:40:02.647359,-70.057,-4.001,Lightning
8189,446421,2020-11-09 00:40:01.059598,2020-11-09 00:40:01.146556,-70.111,-4.077,Lightning
8420,446421,2020-11-09 00:40:01.059598,2020-11-09 00:40:01.146556,-70.111,-4.077,Lightning
8419,446421,2020-11-09 00:40:00.394000,2020-11-09 00:40:00.480958,-70.135,-4.111,Lightning
8188,446421,2020-11-09 00:40:00.394000,2020-11-09 00:40:00.480958,-70.135,-4.111,Lightning
8187,446420,2020-11-09 00:39:59.394000,2020-11-09 00:39:59.480952,-70.171,-4.162,Lightning
8418,446420,2020-11-09 00:39:59.394000,2020-11-09 00:39:59.480952,-70.171,-4.162,Lightning
8186,446419,2020-11-09 00:39:58.225997,2020-11-09 00:39:58.312945,-70.213,-4.221,Lightning
8417,446419,2020-11-09 00:39:58.225997,2020-11-09 00:39:58.312945,-70.213,-4.221,Lightning
8416,446419,2020-11-09 00:39:57.560399,2020-11-09 00:39:57.647347,-70.238,-4.255,Lightning
8185,446419,2020-11-09 00:39:57.560399,2020-11-09 00:39:57.647347,-70.238,-4.255,Lightning
8184,446418,2020-11-09 00:39:56.560399,2020-11-09 00:39:56.647342,-70.274,-4.305,Lightning
8415,446418,2020-11-09 00:39:56.560399,2020-11-09 00:39:56.647342,-70.274,-4.305,Lightning
8183,446417,2020-11-09 00:39:56.309197,2020-11-09 00:39:56.396136,-70.283,-4.318,UV
8182,446417,2020-11-09 00:39:55.643599,2020-11-09 00:39:55.730538,-70.307,-4.352,UV
8181,446416,2020-11-09 00:39:53.561399,2020-11-09 00:39:53.648338,-70.382,-4.457,Lightning
